Id,MSSubClass,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,OpenPorchSF,EnclosedPorch,PoolArea,PoolQC,Fence,MoSold,YrSold,SaleType,SalePrice
1197,house_2floor,17.6784,1305.6588,Pave,IR1,Lvl,AllPub,Inside,Gtl,Darvina,Norm,1Fam,2Story,7,5,2006,2006,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,81.6617,81.6617,GasA,Ex,Y,SBrkr,81.6617,91.4166,0.0,173.0783,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,Fin,3,61.316,TA,TA,Y,1.5794,0.0,0.0,,,11,2006,New,5958127.8
1198,house_2floor_attic,19.812,822.1916,Pave,IR1,Bnk,AllPub,Corner,Gtl,Chigovka,Norm,1Fam,2.5Unf,7,6,1916,1950,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,75.7159,75.7159,GasA,Ex,Y,SBrkr,75.7159,81.2901,0.0,157.0061,1,0,3,1,TA,7,Typ,1,Gd,Detchd,Unf,1,20.9032,TA,TA,Y,0.0,30.658,0.0,,,7,2006,ConLw,3913920.0
1199,house_1floor,21.336,845.4173,Pave,Reg,Lvl,AllPub,Inside,Gtl,Koltsovo,Norm,1Fam,1Story,7,5,2001,2001,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,112.5984,112.5984,GasA,Ex,Y,SBrkr,112.5984,0.0,0.0,112.5984,2,0,3,1,Gd,6,Typ,0,,Attchd,RFn,2,53.2334,TA,TA,Y,0.0,0.0,0.0,,,6,2009,WD,5646160.0
1200,house_1floor,22.86,1043.7652,Pave,Reg,Lvl,AllPub,Inside,Gtl,Naberegnay,Norm,1Fam,1Story,4,5,1963,1979,CompShg,HdBoard,HdBoard,BrkFace,4.7381,TA,TA,CBlock,TA,TA,No,Rec,46.8231,97.6411,GasA,Gd,Y,SBrkr,128.3919,0.0,0.0,128.3919,1,1,3,1,TA,6,Typ,1,Po,Attchd,Unf,2,42.6425,TA,TA,Y,7.618,0.0,0.0,,,10,2006,WD,4022640.0
1201,house_1floor,21.6408,868.9218,Pave,Reg,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,4,5,1970,1970,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,80.2682,80.2682,GasA,Gd,Y,SBrkr,80.2682,0.0,0.0,80.2682,1,0,3,1,TA,5,Typ,0,,Attchd,Unf,1,26.0128,TA,TA,Y,0.0,0.0,0.0,,,7,2006,Oth,3154239.0
1202,house_2floor,24.384,966.1912,Pave,Reg,Lvl,AllPub,Corner,Gtl,Koltsovo,Norm,1Fam,2Story,7,5,1998,1998,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Av,Unf,80.454,80.454,GasA,Ex,Y,SBrkr,80.454,84.8204,0.0,165.2744,2,1,3,1,Gd,6,Typ,0,,Attchd,RFn,2,50.725,TA,TA,Y,3.3445,0.0,0.0,,,3,2009,WD,6277388.0
1203,house_1floor_attic,15.24,557.418,Pave,Reg,Lvl,AllPub,Corner,Gtl,Olimpysky,Norm,1Fam,1.5Fin,5,8,1925,1997,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,82.1263,82.1263,GasA,Ex,Y,SBrkr,82.1263,43.107,0.0,125.2332,1,0,3,1,TA,5,Typ,1,Fa,Detchd,Unf,1,20.067,TA,TA,N,0.0,19.3238,0.0,,,5,2009,WD,3711240.0
1204,house_1floor,22.86,905.8043,Pave,Reg,Lvl,AllPub,Inside,Gtl,Koltsovo,Norm,1Fam,1Story,7,5,2000,2001,CompShg,VinylSd,VinylSd,BrkFace,15.8864,Gd,TA,PConc,Gd,TA,No,Unf,151.4319,151.4319,GasA,Ex,Y,SBrkr,151.4319,0.0,0.0,151.4319,2,0,3,1,Gd,6,Typ,1,TA,Attchd,Unf,2,41.8993,TA,TA,Y,21.7393,0.0,0.0,,,10,2009,WD,6756360.0
1205,house_1floor,23.7744,942.0364,Pave,Reg,Lvl,AllPub,Inside,Gtl,Pridonskoy,Norm,1Fam,1Story,5,6,1975,1975,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,24.898,98.1056,GasA,Ex,Y,SBrkr,99.7778,0.0,0.0,99.7778,1,1,3,1,TA,6,Typ,0,,Attchd,RFn,2,45.987,TA,TA,Y,8.1755,0.0,0.0,,MnPrv,7,2006,WD,4172130.0
1206,house_1floor,27.432,1364.1877,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Daryino,Norm,1Fam,1Story,7,7,1990,1991,CompShg,HdBoard,HdBoard,BrkFace,21.7393,Gd,TA,CBlock,Gd,TA,Mn,ALQ,138.9829,200.4847,GasA,Gd,Y,SBrkr,204.015,0.0,0.0,204.015,2,0,3,1,Gd,7,Typ,1,TA,Attchd,RFn,3,65.125,TA,TA,Y,6.5032,0.0,0.0,,,6,2009,WD,8624668.0
1207,house_1floor,,826.8367,Pave,Reg,Lvl,AllPub,Inside,Gtl,Daryino,Norm,1Fam,1Story,4,4,1966,1966,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,Rec,0.0,98.1056,GasA,TA,Y,SBrkr,98.1056,0.0,0.0,98.1056,1,0,2,1,TA,5,Typ,0,,Detchd,Unf,1,35.6748,TA,TA,Y,3.9019,0.0,0.0,,MnPrv,11,2006,WD,2908260.0
1208,house_1floor,21.336,848.6689,Pave,Reg,Lvl,AllPub,Inside,Gtl,Koltsovo,Norm,1Fam,1Story,6,5,2003,2003,CompShg,VinylSd,VinylSd,BrkFace,11.1484,Gd,TA,PConc,Gd,TA,Av,GLQ,124.6758,156.2628,GasA,Ex,Y,SBrkr,157.9351,0.0,0.0,157.9351,2,0,3,1,Gd,7,Typ,0,,Attchd,RFn,2,50.5392,TA,TA,Y,2.1368,0.0,0.0,,,5,2006,WD,5436000.0
1209,house_1floor,21.336,721.206,Pave,Reg,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,5,7,1962,1980,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,No,Rec,29.6361,86.4927,GasA,TA,Y,SBrkr,119.1945,0.0,0.0,119.1945,1,0,3,1,TA,6,Typ,0,,Detchd,Unf,2,47.0089,TA,TA,Y,0.0,0.0,0.0,,,10,2008,WD,3481800.0
1210,house_1floor,25.908,945.9383,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somovo,RRNn,1Fam,1Story,8,5,2006,2006,CompShg,VinylSd,VinylSd,Stone,39.0193,Gd,TA,PConc,Ex,TA,Mn,GLQ,40.8773,154.219,GasA,Ex,Y,SBrkr,154.219,0.0,0.0,154.219,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,RFn,2,46.4515,TA,TA,Y,4.6452,0.0,0.0,,,5,2006,New,7882200.0
1211,house_2floor,21.336,1042.1859,Pave,Reg,Lvl,AllPub,Inside,Gtl,Daryino,Norm,1Fam,2Story,6,5,1992,1992,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,98.0127,98.0127,GasA,Ex,Y,SBrkr,98.0127,73.3934,0.0,171.406,2,1,3,1,Gd,8,Typ,1,TA,Attchd,RFn,2,42.9212,TA,TA,Y,9.6619,0.0,0.0,,GdPrv,5,2010,WD,5739930.0
1212,house_1floor_attic,46.3296,1127.285,Pave,IR1,Bnk,AllPub,Inside,Mod,Darvina,Norm,1Fam,1.5Fin,8,7,1988,2005,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,TA,Wood,Gd,TA,Av,GLQ,12.2632,51.9328,GasA,Gd,Y,SBrkr,100.3352,62.4308,0.0,162.7661,2,0,4,1,TA,8,Typ,0,,Basment,RFn,2,45.7083,TA,TA,Y,1.1148,0.0,0.0,,,6,2010,WD,4980680.0
1213,house_1floor,15.24,867.714,Pave,Reg,Lvl,AllPub,Inside,Gtl,Pervozvanny,Norm,1Fam,1Story,4,6,1941,1950,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,30.4722,62.4308,GasA,TA,Y,SBrkr,62.4308,0.0,0.0,62.4308,1,0,2,1,TA,4,Typ,0,,Attchd,Unf,1,21.7393,TA,TA,N,10.498,0.0,0.0,,,8,2009,WD,3584360.0
1214,multi_level house,,951.8841,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Naberegnay,Norm,1Fam,SLvl,4,9,1965,2001,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,TA,Gd,Av,GLQ,0.0,60.2011,GasA,Ex,Y,SBrkr,89.1869,0.0,0.0,89.1869,0,0,0,1,TA,3,Typ,0,,Attchd,Unf,1,33.8167,TA,TA,Y,0.0,0.0,0.0,,,5,2006,WD,3941100.0
1215,multi_level house,21.0312,948.0751,Pave,IR1,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,SFoyer,5,5,1962,1962,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,13.0993,85.9353,GasA,TA,Y,SBrkr,92.8101,0.0,0.0,92.8101,1,0,3,1,TA,6,Typ,0,,Attchd,Unf,1,27.8709,TA,TA,Y,6.689,0.0,0.0,,,5,2006,WD,3655710.0
1216,house_1floor,30.1752,659.0539,Pave,IR1,Lvl,AllPub,Inside,Gtl,Naberegnay,Norm,1Fam,1Story,5,5,1966,1966,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,31.587,83.0553,GasA,TA,Y,SBrkr,83.0553,0.0,0.0,83.0553,1,0,3,1,TA,5,Typ,0,,Detchd,RFn,1,35.6748,TA,TA,Y,0.0,0.0,0.0,,MnPrv,5,2007,WD,3193750.0
1217,duplex_united,20.7264,829.6238,Pave,Reg,Lvl,AllPub,Inside,Gtl,Naberegnay,RRAe,Duplex,1.5Fin,6,5,1978,1978,CompShg,VinylSd,VinylSd,,0.0,TA,TA,Slab,,,,,0.0,0.0,GasA,TA,Y,SBrkr,122.4462,54.2554,0.0,176.7015,2,0,4,2,TA,8,Typ,0,,Attchd,Unf,2,50.0747,TA,TA,Y,0.0,0.0,0.0,,,4,2010,WD,3401440.0
1218,house_1floor,21.9456,802.6819,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somovo,Norm,1Fam,1Story,8,5,2009,2009,CompShg,CemntBd,CmentBd,Stone,6.689,Gd,TA,PConc,Gd,TA,Mn,GLQ,33.8167,120.7739,GasA,Ex,Y,SBrkr,122.0745,0.0,0.0,122.0745,2,0,3,1,Gd,6,Typ,0,,Attchd,RFn,2,51.2825,TA,TA,Y,10.4051,0.0,0.0,,,9,2009,New,7278344.32
1219,house_1floor_attic,15.8496,579.7147,Pave,Reg,Lvl,AllPub,Inside,Gtl,Olimpysky,Norm,1Fam,1.5Fin,4,5,1947,1950,CompShg,AsbShng,AsbShng,,0.0,TA,TA,Slab,,,,,0.0,0.0,GasA,Gd,N,SBrkr,62.4308,22.2967,0.0,84.7275,1,0,2,1,TA,3,Typ,0,,,,0,0.0,,,N,0.0,0.0,0.0,,,7,2006,WD,2187990.0
1220,cottage_settlem,6.4008,156.077,Pave,Reg,Lvl,AllPub,Inside,Gtl,Lesnoy,Norm,Twnhs,2Story,6,5,1971,1971,CompShg,CemntBd,CmentBd,BrkFace,21.9251,TA,TA,CBlock,TA,TA,No,Unf,62.4308,62.4308,GasA,TA,Y,SBrkr,62.4308,50.725,0.0,113.1559,1,1,3,1,TA,7,Typ,0,,,,0,0.0,,,N,0.0,0.0,0.0,,,4,2006,WD,2486970.0
1221,house_1floor,20.1168,724.6434,Pave,IR1,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,5,5,1964,1964,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,0.0,84.7275,GasA,TA,Y,SBrkr,84.7275,0.0,0.0,84.7275,1,0,2,1,TA,5,Typ,0,,Attchd,Unf,1,26.7561,TA,TA,Y,0.0,0.0,0.0,,,11,2006,WD,3125700.0
1222,house_1floor,16.764,766.4497,Pave,Reg,Lvl,AllPub,Inside,Gtl,Naberegnay,Feedr,1Fam,1Story,5,5,1968,1968,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,19.5096,88.4437,GasA,Ex,Y,SBrkr,112.5055,0.0,0.0,112.5055,1,0,3,1,TA,5,Typ,1,TA,Attchd,Unf,1,29.9148,TA,TA,Y,5.8529,0.0,0.0,,,8,2008,WD,3332580.0
1223,house_1floor_attic,23.7744,975.1099,Pave,Reg,Lvl,AllPub,Inside,Gtl,Alpika,Artery,1Fam,1.5Fin,6,6,1949,1950,CompShg,Wd Sdng,Wd Sdng,BrkFace,29.729,TA,TA,CBlock,TA,TA,Mn,Rec,78.4101,96.6191,GasA,Ex,Y,SBrkr,108.5107,62.9882,0.0,171.4989,2,0,3,1,TA,7,Typ,1,Gd,Attchd,Unf,1,29.2644,TA,TA,Y,0.0,0.0,0.0,,GdWo,1,2007,WD,3653650.0
1224,house_1floor,27.1272,992.204,Pave,Reg,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,5,3,1951,1951,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.0877,TA,TA,CBlock,TA,Fa,No,LwQ,128.2061,198.4408,GasA,TA,N,FuseA,198.4408,0.0,0.0,198.4408,2,0,4,1,TA,7,Mod,0,,Detchd,Unf,2,49.0528,TA,TA,Y,2.7871,0.0,0.0,,MnPrv,10,2006,WD,3748122.0
1225,house_2floor,18.288,1429.2198,Pave,IR1,Lvl,AllPub,Inside,Gtl,Darvina,RRAn,1Fam,2Story,7,5,2004,2005,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,5.9458,73.2076,GasA,Ex,Y,SBrkr,73.2076,65.2179,0.0,138.4255,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,2,36.0464,TA,TA,Y,6.9677,0.0,0.0,,,2,2008,WD,4576080.0
1226,multi_level house,19.812,973.8092,Pave,Reg,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,SLvl,6,8,1958,1958,CompShg,VinylSd,VinylSd,BrkFace,5.8529,TA,Gd,CBlock,TA,TA,Av,GLQ,7.5251,54.627,GasA,Ex,Y,SBrkr,105.7236,0.0,0.0,105.7236,1,0,3,1,TA,6,Typ,0,,Attchd,RFn,1,24.5264,TA,TA,Y,0.0,0.0,0.0,,MnWw,6,2007,WD,3704750.0
1227,house_2floor,26.2128,1356.198,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somovo,Feedr,1Fam,2Story,6,5,2007,2007,CompShg,VinylSd,VinylSd,Stone,6.8748,Gd,TA,PConc,Gd,TA,Mn,Unf,83.0553,83.0553,GasA,Ex,Y,SBrkr,83.0553,96.5262,0.0,179.5815,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,Fin,3,62.0592,TA,TA,Y,1.6723,0.0,0.0,,,1,2008,WD,5322180.0
1228,house_1floor,21.9456,824.2354,Pave,Reg,Lvl,AllPub,Corner,Gtl,Alpika,Norm,1Fam,1Story,5,8,1965,2008,CompShg,VinylSd,VinylSd,BrkFace,27.8709,TA,TA,CBlock,TA,TA,No,ALQ,29.4503,84.7275,GasA,Ex,Y,SBrkr,84.7275,0.0,0.0,84.7275,1,0,2,1,Gd,5,Typ,0,,Detchd,Unf,2,53.5121,TA,TA,Y,22.2967,0.0,0.0,,,12,2008,WD,3655890.0
1229,cottage_settlem,19.812,814.6664,Pave,Reg,Lvl,AllPub,Corner,Gtl,Gardarika,Norm,TwnhsE,1Story,9,5,2008,2008,CompShg,MetalSd,MetalSd,BrkFace,71.1637,Ex,TA,PConc,Ex,TA,No,GLQ,15.0503,158.1209,GasA,Ex,Y,SBrkr,158.1209,0.0,0.0,158.1209,1,1,1,1,Ex,7,Typ,1,Gd,Attchd,Fin,3,97.734,TA,TA,Y,6.689,0.0,0.0,,,10,2008,New,9134601.78
1230,multi_level house,21.336,734.8627,Pave,Reg,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,SLvl,5,5,1960,1960,CompShg,BrkFace,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,37.9973,99.8707,GasA,Gd,Y,SBrkr,140.0048,0.0,0.0,140.0048,2,0,4,1,TA,7,Maj1,0,,Basment,Unf,1,37.5328,TA,TA,Y,0.0,0.0,0.0,,GdWo,8,2008,WD,3158490.0
1231,duplex_united,,1754.9377,Pave,IR1,Lvl,AllPub,Inside,Gtl,Naberegnay,Feedr,Duplex,1.5Fin,5,5,1977,1977,CompShg,Plywood,Plywood,,0.0929,TA,TA,CBlock,Gd,TA,No,GLQ,60.5728,126.441,GasA,Ex,Y,SBrkr,126.441,116.9649,0.0,243.4059,2,2,4,2,TA,12,Typ,1,TA,BuiltIn,RFn,2,55.7418,TA,TA,N,2.2297,13.4709,0.0,,,8,2007,WD,4854500.0
1232,duplex_united,21.336,717.9544,Pave,Reg,Lvl,AllPub,Inside,Gtl,Alpika,Norm,Duplex,SLvl,5,6,1962,1962,CompShg,Wd Sdng,Wd Sdng,BrkFace,11.1484,TA,TA,CBlock,TA,TA,Av,ALQ,28.1496,102.7507,GasA,TA,Y,SBrkr,110.5546,0.0,0.0,110.5546,1,0,3,1,TA,6,Typ,0,,Attchd,Unf,2,50.1676,TA,TA,Y,1.6723,0.0,0.0,,GdWo,5,2006,WD,3601350.0
1233,duplex_united,21.336,914.3513,Pave,Reg,Lvl,AllPub,FR2,Gtl,Alpika,Norm,Duplex,1Story,4,5,1962,1962,CompShg,HdBoard,HdBoard,,0.0,TA,TA,Slab,,,,,0.0,0.0,GasA,TA,Y,SBrkr,113.7133,0.0,0.0,113.7133,2,0,2,2,TA,6,Typ,0,,CarPort,Unf,2,42.9212,TA,TA,Y,0.0,0.0,0.0,,,3,2007,WD,2600990.0
1234,house_1floor,,1129.7005,Pave,IR1,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,5,5,1959,1959,CompShg,Plywood,Plywood,BrkFace,16.7225,TA,TA,CBlock,TA,TA,No,Rec,17.4658,110.3688,GasA,Fa,Y,SBrkr,110.3688,0.0,0.0,110.3688,1,0,3,1,TA,6,Typ,0,,Attchd,RFn,2,49.3315,TA,TA,Y,0.0,0.0,0.0,,MnPrv,5,2010,COD,4312540.0
1235,house_2floor,16.764,791.9981,Pave,Reg,Bnk,AllPub,Inside,Gtl,Lomonosova,Norm,1Fam,2Story,5,6,1911,1950,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,TA,TA,Av,Unf,87.3288,87.3288,GasA,TA,N,FuseA,95.1327,87.3288,0.0,182.4615,1,1,4,1,TA,7,Typ,0,,,,0,0.0,,,N,17.8374,0.0,0.0,,,11,2008,WD,3233100.0
1236,house_2floor,29.2608,1220.0022,Pave,Reg,Lvl,AllPub,Inside,Gtl,Leskovo,Norm,1Fam,2Story,5,5,1914,1950,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,69.3985,69.3985,GasA,Gd,Y,FuseF,82.8695,82.8695,0.0,165.739,1,1,4,1,TA,9,Typ,0,,Detchd,Unf,1,16.7225,Fa,Fa,N,3.7161,0.0,0.0,,,7,2006,WD,3774948.66
1237,cottage_settlem,10.9728,244.1491,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gardarika,Norm,Twnhs,2Story,7,5,2003,2003,CompShg,VinylSd,Wd Shng,Stone,9.8477,Gd,TA,PConc,Gd,TA,No,Unf,70.9779,70.9779,GasA,Ex,Y,SBrkr,70.9779,80.0824,0.0,151.0603,2,1,2,1,Gd,6,Typ,0,,BuiltIn,RFn,2,44.036,TA,TA,Y,2.5084,0.0,0.0,,,6,2010,WD,5329935.0
1238,house_2floor,12.4968,1151.3469,Pave,IR2,Lvl,AllPub,FR2,Gtl,Koltsovo,Norm,1Fam,2Story,7,5,2004,2005,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,78.6888,78.6888,GasA,Ex,Y,SBrkr,78.6888,102.2862,0.0,180.975,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,Fin,2,40.3199,TA,TA,Y,4.4593,0.0,0.0,,,9,2006,WD,5300100.0
1239,house_1floor,19.2024,1214.428,Pave,Reg,Lvl,AllPub,Inside,Gtl,Daryino,RRAe,1Fam,1Story,6,5,2005,2005,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,106.0023,106.0023,GasA,Ex,Y,SBrkr,106.0023,0.0,0.0,106.0023,1,1,3,1,TA,6,Typ,0,,Detchd,Unf,2,44.9651,TA,TA,Y,0.0,0.0,0.0,,,3,2006,WD,3873150.0
1240,house_1floor,19.5072,839.5644,Pave,IR1,HLS,AllPub,Inside,Gtl,Shi,Norm,1Fam,1Story,8,5,2006,2006,CompShg,VinylSd,VinylSd,BrkFace,2.9729,Gd,TA,PConc,Gd,TA,Av,GLQ,97.3623,137.1248,GasA,Ex,Y,SBrkr,137.8681,0.0,0.0,137.8681,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,RFn,2,43.8502,TA,TA,Y,3.0658,0.0,0.0,,,12,2007,WD,6793745.0
1241,house_2floor,19.812,757.9027,Pave,Reg,Lvl,AllPub,Inside,Gtl,Koltsovo,Norm,1Fam,2Story,7,5,2003,2003,CompShg,VinylSd,VinylSd,BrkFace,23.4116,Gd,TA,PConc,Gd,TA,No,GLQ,31.0296,82.1263,GasA,Ex,Y,SBrkr,82.1263,82.1263,0.0,164.2525,2,1,3,1,Gd,8,Typ,0,,Attchd,RFn,2,50.4463,TA,TA,Y,5.8529,0.0,0.0,,,7,2008,WD,5593263.0
1242,house_1floor,25.2984,915.0016,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somovo,Norm,1Fam,1Story,7,6,2007,2007,CompShg,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,156.9132,156.9132,GasA,Ex,Y,SBrkr,156.9132,0.0,0.0,156.9132,2,0,3,1,Gd,7,Typ,0,,Attchd,RFn,3,88.6295,TA,TA,Y,5.2026,0.0,0.0,,,6,2007,New,6344780.4
1243,multi_level house,25.908,987.0944,Pave,Reg,Lvl,AllPub,Inside,Gtl,Pridonskoy,Norm,1Fam,SFoyer,7,6,1974,1974,CompShg,Plywood,Plywood,BrkFace,7.5251,TA,TA,CBlock,Gd,TA,Gd,GLQ,0.0,97.8269,GasA,TA,Y,SBrkr,108.9752,0.0,0.0,108.9752,2,0,3,1,Gd,6,Typ,2,TA,Attchd,RFn,2,49.0528,TA,TA,Y,11.1484,0.0,0.0,,MnPrv,1,2010,WD,5162900.0
1244,house_1floor,32.6136,1290.5156,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gardarika,Norm,1Fam,1Story,10,5,2006,2006,CompShg,VinylSd,VinylSd,,,Ex,TA,PConc,Ex,Gd,Gd,GLQ,64.1031,192.8666,GasA,Ex,Y,SBrkr,192.8666,0.0,0.0,192.8666,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,Fin,3,78.9676,TA,TA,Y,21.2748,0.0,0.0,,,9,2006,New,12638700.0
1245,house_2floor,,1062.3458,Pave,IR1,HLS,AllPub,Corner,Mod,Leskovo,Norm,1Fam,2Story,8,7,1929,1950,CompShg,BrkFace,Stucco,,0.0,TA,TA,PConc,Gd,TA,No,Unf,73.5792,73.5792,GasA,Fa,Y,SBrkr,73.5792,67.3547,0.0,140.9339,1,0,3,1,Gd,7,Typ,2,Gd,Detchd,Unf,2,37.1612,TA,TA,Y,0.0,0.0,0.0,,,6,2006,WD,6251400.0
1246,multi_level house,23.7744,1123.1973,Pave,Reg,Lvl,AllPub,Inside,Gtl,Pridonskoy,Norm,1Fam,SLvl,6,7,1984,2003,CompShg,VinylSd,VinylSd,BrkFace,6.8748,TA,TA,CBlock,Gd,TA,No,Unf,54.3483,54.3483,GasA,Ex,Y,SBrkr,105.9094,67.6334,0.0,173.5428,3,1,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,2,44.3147,TA,TA,Y,10.4051,0.0,0.0,,,1,2007,WD,4547900.0
1247,house_2floor,19.812,754.8369,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somovo,Norm,1Fam,2Story,7,5,2005,2006,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,70.2347,70.2347,GasA,Ex,Y,SBrkr,70.2347,74.0437,0.0,144.2784,2,1,3,1,Gd,6,Typ,0,,Attchd,RFn,2,57.1353,TA,TA,Y,4.1806,0.0,0.0,,,3,2006,New,5069070.0
1248,multi_level house,,1145.3082,Pave,IR1,Lvl,AllPub,Inside,Gtl,Petrovskie_ozera,Norm,1Fam,SLvl,6,5,1976,1976,CompShg,HdBoard,HdBoard,BrkFace,31.1225,TA,TA,CBlock,TA,TA,Av,GLQ,43.9431,94.0178,GasA,TA,Y,SBrkr,96.0617,0.0,0.0,96.0617,1,0,3,1,TA,6,Typ,0,,Attchd,Unf,3,82.4979,TA,TA,Y,0.0,0.0,0.0,,,5,2010,WD,5159863.0
1249,house_2floor_attic,18.288,891.8688,Pave,Reg,Lvl,AllPub,Inside,Gtl,Chigovka,Norm,1Fam,2.5Unf,6,5,1917,1950,CompShg,AsbShng,AsbShng,,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,38.6476,68.2837,OthW,Fa,N,SBrkr,105.352,85.8424,0.0,191.1944,1,1,3,1,TA,8,Typ,1,Gd,Detchd,Unf,2,36.7896,Fa,Fa,P,0.0,24.0619,0.0,,,4,2008,WD,3220665.0
1250,house_1floor,18.288,668.9016,Pave,Reg,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,5,7,1950,1950,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,22.8541,81.383,GasA,TA,Y,SBrkr,91.7882,0.0,0.0,91.7882,1,0,3,1,TA,6,Typ,0,,Attchd,Unf,1,25.6412,TA,TA,Y,7.4322,0.0,0.0,,,5,2007,WD,3040450.0
1251,house_1floor,28.3464,1036.7975,Pave,Reg,Lvl,AllPub,Corner,Gtl,Alpika,Norm,1Fam,1Story,7,5,1968,1968,CompShg,BrkFace,BrkFace,,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,97.0836,196.0253,GasA,Ex,Y,SBrkr,196.0253,0.0,0.0,196.0253,2,1,3,1,Ex,8,Typ,2,TA,Attchd,Fin,2,48.4954,TA,TA,Y,0.0,0.0,0.0,,,4,2010,WD,7410280.0
